global_step,episode,episode_length,mean_reward,queue_total_proxy,co2_total_mg,fuel_total_ml,throughput,avg_waiting_proxy
779760,722,1080,-38.24111444006396,26524.0,160982027.1366318,52068971.88293462,596.0,92.10193162942585
780840,723,1080,-44.3299963043594,29862.0,171006840.13372523,55310400.3694034,533.0,108.20094763227885
781920,724,1080,-43.04361774938186,30124.0,170118314.00889692,55029919.65043918,572.0,106.01310124165343
783000,725,1080,-39.43367272310692,25392.0,157189313.44594908,50846836.435438335,561.0,90.62302747565924
784080,726,1080,-45.22257281705675,31602.0,172932384.4639441,55938412.85269916,548.0,110.62112744537177
785160,727,1080,-43.73081707436285,30062.0,168673330.8083457,54566352.582186066,573.0,105.14177102506186
786240,728,1080,-40.92034103999818,26712.0,159487220.5078815,51591396.202455,549.0,94.06337038246319
787320,729,1080,-46.08636684524373,32746.0,176660847.170161,57140638.12105811,562.0,115.62157996475906
788400,730,1080,-62.41062590824895,53434.0,212403407.46820834,68722840.97117247,551.0,184.80940683480782
789480,731,1080,-41.09978080646613,28520.0,167168593.19711527,54071415.439867094,587.0,100.58086619999202
790560,732,1080,-50.24449184056853,38486.0,191036826.44577545,61796915.63903657,560.0,132.75419517756316
791640,733,1080,-40.03081880884442,25118.0,157641708.9225546,50996895.354693465,537.0,87.33293390586353
792720,734,1080,-63.55165149509782,52600.0,228753117.2576465,74005656.0383313,547.0,180.9022923458498
793800,735,1080,-55.315900688805336,42202.0,205831703.7298718,66575107.10784559,562.0,150.78374170229046
794880,736,1080,-39.36915181918296,25762.0,157560705.38515952,50974245.090557575,568.0,90.58297754465785
795960,737,1080,-43.590097977473924,27882.0,166918838.28209132,53987735.11338936,543.0,99.47653406299436
797040,738,1080,-42.94794607548769,29838.0,168552515.08363074,54521241.99506012,553.0,102.87833018772378
798120,739,1080,-43.27265655216756,31242.0,171041296.32460436,55327817.82335649,560.0,108.1593124839662
799200,740,1080,-39.46030942567795,26170.0,159416759.59408516,51565050.27619489,575.0,91.1593015664252
800280,741,1080,-45.42232565521995,32768.0,177046370.73632795,57270863.404339276,566.0,114.3794748557781
801360,742,1080,-42.67683351672375,28604.0,166976075.76816997,54008592.24672989,558.0,101.20895840951064
802440,743,1080,-52.563668284613584,40602.0,193464765.6117036,62586492.90867644,556.0,142.45938300098908
803520,744,1080,-38.57085466830147,25990.0,159161128.38963857,51486535.74318354,554.0,88.21533526292463
804600,745,1080,-63.76102414254136,54434.0,228265634.9336041,73856385.37395547,534.0,185.18642819873958
805680,746,1080,-42.00489615087161,26930.0,165078378.24108014,53388582.75504132,547.0,94.924461145846
806760,747,1080,-45.54182892582085,33514.0,174388503.42322993,56418885.00071366,555.0,115.39013887458476
807840,748,1080,-46.886451321365456,34642.0,183539204.48739666,59369185.76650045,588.0,121.73971673189048
808920,749,1080,-54.922828191035165,44656.0,205772617.4347868,66568515.15088528,550.0,151.76863908245085
810000,750,1080,-39.913471722560665,26674.0,160105269.85630906,51791811.23226339,552.0,93.35034643112826
811080,751,1080,-45.343762723769615,33612.0,178131861.28106102,57621035.15751587,570.0,116.32776661434946
812160,752,1080,-47.40038459537878,35824.0,183772336.83821732,59448569.83370511,572.0,126.10088380910892
813240,753,1080,-40.17402366525157,27394.0,159499465.25621164,51600694.27024312,564.0,96.97231555573724
814320,754,1080,-45.07896750450814,31266.0,172333590.98097056,55742678.618013054,543.0,112.65244065515863
815400,755,1080,-45.36099116116429,35488.0,183504539.93178478,59364779.66069834,585.0,120.70772239565149
816480,756,1080,-44.02443671890717,31890.0,176259021.61152202,57011698.19099548,555.0,112.883457421464
817560,757,1080,-39.725176609772376,27486.0,164067766.47492942,53068430.278976046,559.0,95.94139959129966
818640,758,1080,-41.59668244620998,28356.0,166412971.035395,53828216.10239241,539.0,101.55930474465322
819720,759,1080,-47.473962589919466,37952.0,184568223.20859143,59714493.609181516,581.0,132.69318866607853
820800,760,1080,-59.08312693621119,49776.0,206962551.10286096,66968370.73896177,553.0,170.84957324257405
821880,761,1080,-44.58235894585024,32398.0,171228258.14057586,55390118.54069663,551.0,117.19160582041168
822960,762,1080,-41.09077259225249,28414.0,165204783.98875508,53439587.88563375,561.0,98.78152100852216
824040,763,1080,-44.084517406581526,32802.0,172090919.72080195,55668809.24051988,551.0,112.58377134548294
825120,764,1080,-40.46337167260296,28084.0,163598881.37994027,52914194.80076969,540.0,99.73796670864047
826200,765,1080,-42.15606720136391,31236.0,174702225.1978131,56506245.16186023,580.0,110.286905868488
827280,766,1080,-41.857100896227024,30022.0,172550759.79556802,55805958.62949939,565.0,106.1720081711973
828360,767,1080,-45.55377675868749,34370.0,177284990.28671268,57349058.21607901,546.0,121.94258747497398
829440,768,1080,-42.064748292059,30284.0,166927024.41756883,53997663.48229049,542.0,106.56365817864526
830520,769,1080,-41.28713570910654,29854.0,165902506.89113924,53665235.95390354,563.0,105.25621757352684
831600,770,1080,-40.44924570052855,29088.0,167619240.9930448,54220379.42201214,548.0,101.2473884640326
832680,771,1080,-40.1155835174108,28302.0,165154110.54026592,53418656.05681041,585.0,103.65111886637881
833760,772,1080,-39.034485152544505,27490.0,161955070.54025513,52388271.66430496,547.0,96.70440857087058
834840,773,1080,-42.49457983293266,31166.0,174078097.6455452,56300578.50534965,581.0,109.55632045669181
835920,774,1080,-39.46649702025739,28730.0,168041716.80505913,54349887.56188084,582.0,100.72508178677073
837000,775,1080,-49.869305417221,37868.0,184128719.67724323,59575461.08321929,527.0,133.1333687086896
838080,776,1080,-50.68092563096323,40100.0,192268825.84337825,62192991.59169938,559.0,144.21252752593657
839160,777,1080,-40.22338987995727,29568.0,169480389.8831168,54818288.65043027,552.0,100.87718182988064
840240,778,1080,-48.23975454056179,39432.0,187893446.20271286,60787598.629494615,589.0,137.24383984452754
841320,779,1080,-44.58575515973763,34014.0,180682490.75985104,58440578.510478854,575.0,117.61917142121501
842400,780,1080,-49.8679184130413,40870.0,195137719.47516662,63127316.94864827,578.0,138.8675933992052
843480,781,1080,-45.725831225171845,32820.0,177377769.56070447,57373941.55220564,531.0,113.09820569440205
844560,782,1080,-47.5613138364804,35984.0,181999094.7332938,58876021.82980374,538.0,125.48951823777004
845640,783,1080,-39.821191495810666,26146.0,158755855.53070652,51349126.1608764,565.0,92.13581656819159
846720,784,1080,-38.9705706314568,26426.0,163170584.0112854,52778907.21466548,571.0,91.02519300839383
847800,785,1080,-41.16347120001463,29322.0,166705794.43522203,53928240.67806215,572.0,101.7987291996937
848880,786,1080,-39.26897590927007,27376.0,161183338.719311,52144485.88658212,545.0,92.45082910176431
849960,787,1080,-49.86872398836865,41574.0,193345546.3265017,62558285.26757685,560.0,137.52391447450503
851040,788,1080,-43.28358092194641,30180.0,177724094.23495653,57475576.216867715,556.0,105.42539270427285
852120,789,1080,-41.394392736392014,28500.0,165876838.63718018,53652451.38509598,519.0,97.98804471120064
853200,790,1080,-46.77834666745199,34788.0,185786224.40855414,60090287.58774382,568.0,121.08127358222298
854280,791,1080,-40.536667062580854,27850.0,162328382.25871524,52513121.731468566,556.0,94.24112302993045
855360,792,1080,-45.467526732128974,33008.0,177821306.6908856,57510391.01568658,555.0,115.8365018034068
856440,793,1080,-40.981659417433846,27334.0,162017455.6085036,52401124.001219384,559.0,96.0925030915148
857520,794,1080,-40.22355477082456,29078.0,163646746.71342465,52943152.5156245,572.0,98.29986215422457
858600,795,1080,-256.1978836597551,319588.0,651995717.8345584,211095960.89625093,486.0,1064.9110175766568
859680,796,1080,-55.06930783343964,43514.0,200796055.31622532,64961113.31078246,548.0,149.39967125750516
860760,797,1080,-49.91014426265434,37912.0,186270122.70429716,60262421.434788324,526.0,131.59186242842569
861840,798,1080,-38.16533431533213,26632.0,158739011.2718302,51347426.257343054,589.0,93.11497131027106
862920,799,1080,-40.98121418763006,28246.0,166226830.62806115,53768452.18428674,547.0,98.12582835273518
864000,800,1080,-41.424206680446204,30118.0,164800644.4983657,53315001.80895796,560.0,102.6387889088218
865080,801,1080,-41.424618145967735,30796.0,168844457.08963317,54620784.48148754,539.0,103.89279221471098
866160,802,1080,-40.790762998606255,29090.0,164555418.76612046,53230531.902333766,532.0,100.58866706389269
867240,803,1080,-41.75739573998689,29120.0,167776336.87550834,54270765.75616576,555.0,101.18928290550227
868320,804,1080,-41.43621932558855,28938.0,165236932.4031696,53453656.10625823,558.0,100.24940628811116
869400,805,1080,-44.559000074113314,35612.0,176618020.70177856,57146972.023205586,570.0,117.79276543363383
870480,806,1080,-36.729572348142405,26086.0,154157984.09287083,49876946.73230677,588.0,88.17062004644046
871560,807,1080,-39.669081181649474,28600.0,161714823.37830907,52319046.5698054,569.0,99.2703850650009
872640,808,1080,-41.37159565840204,29230.0,166649091.26211172,53906962.84848945,554.0,103.34639608057806
873720,809,1080,-45.73663551209817,36034.0,181811055.64869058,58807165.2954534,544.0,126.3188782978242
874800,810,1080,-40.73928798533579,30366.0,168992478.6714484,54672267.583572626,559.0,102.70341273806702
875880,811,1080,-40.57685535468897,29716.0,162791944.4100307,52669729.33933475,573.0,105.35200820457673
876960,812,1080,-40.50660313123172,29204.0,170912177.69118217,55274373.50305988,571.0,103.16225392570668
878040,813,1080,-40.380561809442455,28698.0,165708375.08548903,53598312.20835434,571.0,99.20367110302985
879120,814,1080,-41.35770653477381,29078.0,165994229.78086084,53698436.54202254,582.0,102.46975403589165
880200,815,1080,-52.34185054709996,40778.0,196507216.35273862,63560977.45681334,553.0,146.40288949585724
881280,816,1080,-48.89328063710017,37368.0,188221512.36377892,60887253.15520459,582.0,132.55592281415798
882360,817,1080,-43.93702700842495,30814.0,169706987.30984008,54892946.31852714,540.0,112.26458241658888
883440,818,1080,-44.53044032320537,32854.0,174508795.3395173,56448235.392339945,598.0,115.76958226577882
884520,819,1080,-62.486980230832245,58366.0,235886091.52108014,76330857.74090543,558.0,189.36378336556612
885600,820,1080,-54.73173298608704,45388.0,203839036.90346447,65942935.83436008,553.0,155.7074890842517
886680,821,1080,-41.843694562053145,29958.0,168689400.98997355,54566548.043425865,550.0,104.93585638370075
887760,822,1080,-40.207205219550744,28360.0,164756125.17526323,53290860.49755141,533.0,96.3330706714659
888840,823,1080,-47.702814402686826,38072.0,189003503.6648347,61143047.60752921,561.0,130.3456217431313
889920,824,1080,-45.30729437650513,35462.0,182810318.94851732,59137965.84547763,571.0,120.73209291698859
891000,825,1080,-45.0536331415464,32470.0,175064930.22071242,56621465.039804205,548.0,117.61260202292299
892080,826,1080,-41.283532226594644,29044.0,169203718.07506612,54732112.57408374,543.0,98.93647913770158
893160,827,1080,-58.33718247514725,48750.0,211351989.14337435,68372674.40804233,538.0,171.278998755879
894240,828,1080,-37.77248523525021,26838.0,159523330.9300733,51603359.900189236,582.0,92.41692914715094
895320,829,1080,-40.526655145646494,28474.0,166803322.76886246,53956387.76586052,551.0,99.28472582402837
896400,830,1080,-46.843385553380976,37162.0,184759777.53403905,59763158.16988737,571.0,127.72621203097013
897480,831,1080,-37.96751411750441,27614.0,162908402.2346983,52695547.940553375,568.0,93.88488138514066
898560,832,1080,-39.00230452541922,29054.0,164478338.8814268,53207574.411089405,551.0,97.30540797348786
899640,833,1080,-43.87432922517215,32700.0,175633034.55198768,56809419.08233867,558.0,114.63787292455689
900720,834,1080,-52.59474312515827,43078.0,196045994.6506294,63429715.72434586,517.0,145.9129657982169
901800,835,1080,-44.33639040245707,31776.0,173833676.36219454,56227780.494728886,521.0,113.805608898754
902880,836,1080,-42.868708925516515,31366.0,172242148.7657056,55717404.59311646,562.0,109.95089046908863
903960,837,1080,-50.127607717660894,40646.0,189935866.50434673,61449647.32666567,518.0,138.87432465423188
905040,838,1080,-45.96617996822626,36770.0,185007973.6831343,59850153.42597575,575.0,123.69938633920165
906120,839,1080,-41.3897544730945,31434.0,171510742.6537531,55480505.98539522,558.0,107.82771111161826
907200,840,1080,-42.5174713004935,33886.0,179201268.03476992,57966964.14433583,600.0,113.76508723864258
908280,841,1080,-46.51806497254937,36992.0,182213120.1981781,58954943.988984205,571.0,122.57463277262038
909360,842,1080,-40.26667442685369,29750.0,164140388.744619,53102590.04801311,509.0,98.61483802723501
910440,843,1080,-43.094429944990026,35108.0,178265930.08361834,57676373.683211125,563.0,114.58209933927435
911520,844,1080,-50.42388031879603,40776.0,196106851.56830448,63434924.86897176,567.0,139.9898178562837
912600,845,1080,-45.76818846977483,34910.0,181158237.07738733,58601263.91089717,536.0,118.79891435933874
913680,846,1080,-42.38981667875102,32154.0,177064203.45925832,57272565.84984738,576.0,109.41905665693594
914760,847,1080,-43.707766345275004,34660.0,177061525.69186878,57282175.53761073,560.0,115.06834541586805
915840,848,1080,-47.74511552364725,37942.0,187499371.71863285,60660450.89491356,571.0,128.42720825411172
916920,849,1080,-41.93718806949997,29586.0,167005295.4230077,54019674.725965664,565.0,105.57085584407523
918000,850,1080,-60.186875129677475,53784.0,223913691.40231392,72448353.05891283,529.0,178.80250691194223
919080,851,1080,-42.61775996957104,33928.0,176290631.73736826,57028789.5272068,568.0,115.41685823960259
920160,852,1080,-39.186071026545974,27420.0,163057781.3424772,52745897.2642227,569.0,94.3783608915196
921240,853,1080,-38.981241612248894,28078.0,162250899.89854628,52486524.61501022,576.0,95.98671650719871
922320,854,1080,-39.7308221040974,30118.0,170050198.38428155,55007855.99137226,563.0,102.94833602191518
923400,855,1080,-37.878513545946596,27238.0,157685558.03902385,51011102.48884367,560.0,93.11632139184967
924480,856,1080,-41.926911245797456,32838.0,171215301.6632405,55395240.339615695,543.0,107.91649203836477
925560,857,1080,-41.558498552095905,28918.0,167212191.24001038,54079514.00485338,539.0,102.65532955960627
926640,858,1080,-45.38678409580852,33600.0,177074804.91032174,57275294.658281945,533.0,116.37931523784461
927720,859,1080,-45.543979576564695,36118.0,181117012.72670028,58596496.62795646,544.0,123.31981276572705
928800,860,1080,-43.023515052855444,29942.0,170906275.7691145,55278807.02906473,536.0,105.77393963446492
929880,861,1080,-39.911621416104786,27950.0,159445640.63054186,51581906.065029964,522.0,95.53790887012165
930960,862,1080,-41.460839928212536,29988.0,167958004.56152052,54336971.30423745,584.0,105.2098736516348
932040,863,1080,-46.730696208854965,35188.0,180989042.62653413,58545696.90992164,540.0,119.46010692675529
933120,864,1080,-55.832911323370986,45076.0,209868222.5680205,67887841.08179939,565.0,159.09916631692877
934200,865,1080,-43.061279734881765,31386.0,175806313.35287684,56860830.74622916,572.0,109.20801826259928
935280,866,1080,-42.75735177425855,30764.0,168251519.01977944,54426604.624937646,575.0,111.04783620466496
936360,867,1080,-41.74342018471842,30212.0,166446315.16142288,53841974.80455346,556.0,106.7332800974904
937440,868,1080,-42.735785408504455,29966.0,168305392.40716863,54440783.70045532,546.0,102.98540789068323
938520,869,1080,-40.236948712156135,28004.0,160987075.91260862,52076236.466503225,543.0,96.55270945208548
939600,870,1080,-39.40267547835998,27472.0,164025520.40600252,53054148.293485016,566.0,94.78599354716968
940680,871,1080,-47.049807334809444,37328.0,188709686.99841633,61050438.26078614,532.0,122.54403049657427
941760,872,1080,-41.13065825335602,29894.0,173413233.66780353,56088041.23360395,575.0,103.06458908631771
942840,873,1080,-46.60428487113253,37606.0,183593795.24339786,59400531.54236544,529.0,122.84868314411699
